"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto"	,"Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2002,290570,"CAMACARI","BA",1051,60,362,3,0
2002,290580,"CAMAMU","BA",2,0,0,0,0
2002,290590,"CAMPO ALEGRE DE LOURDES","BA",0,0,0,0,0
2002,290600,"CAMPO FORMOSO","BA",29,3,0,0,0
2002,290620,"CANARANA","BA",0,0,0,0,0
2002,290630,"CANAVIEIRAS","BA",3,1,0,2,0
2002,290650,"CANDEIAS","BA",139,7,61,1,0
2002,290660,"CANDIBA","BA",0,1,0,0,0
2002,290670,"CANDIDO SALES","BA",1,0,1,0,0
2002,290680,"CANSANCAO","BA",1,2,0,0,0
2002,290685,"CAPELA DO ALTO ALEGRE","BA",0,0,0,0,0
2002,290687,"CAPIM GROSSO","BA",3,1,0,1,0
2002,290689,"CARAIBAS","BA",0,1,0,0,0
2002,290690,"CARAVELAS","BA",20,1,0,0,0
2002,290700,"CARDEAL DA SILVA","BA",1,0,0,0,0
2002,290710,"CARINHANHA","BA",0,0,0,0,0
2002,290720,"CASA NOVA","BA",11,2,0,0,0
2002,290730,"CASTRO ALVES","BA",1,1,0,0,0
2002,290750,"CATU","BA",65,3,7,1,0
2002,290770,"CHORROCHO","BA",0,1,0,0,0
2002,290780,"CICERO DANTAS","BA",0,0,0,0,0
2002,290800,"COARACI","BA",7,4,1,0,0
2002,290810,"COCOS","BA",1,0,0,0,0
2002,290820,"CONCEICAO DA FEIRA","BA",3,1,1,0,0
2002,290840,"CONCEICAO DO COITE","BA",7,3,3,1,0
2002,290850,"CONCEICAO DO JACUIPE","BA",7,2,0,0,0
2002,290860,"CONDE","BA",1,0,0,0,0
2002,290870,"CONDEUBA","BA",0,0,0,0,0
2002,290900,"CORDEIROS","BA",0,0,0,0,0
2002,290910,"CORIBE","BA",0,0,0,0,0
2002,290920,"CORONEL JOAO SA","BA",0,1,0,0,0
2002,290930,"CORRENTINA","BA",67,0,3,0,0
2002,290940,"COTEGIPE","BA",0,0,0,0,0
2002,290970,"CRISTOPOLIS","BA",2,0,0,0,0
2002,290980,"CRUZ DAS ALMAS","BA",20,8,2,0,0
2002,290990,"CURACA","BA",10,6,0,1,0
2002,291000,"DARIO MEIRA","BA",2,2,0,0,0
2002,291005,"DIAS D AVILA","BA",151,13,48,2,0
2002,291010,"DOM BASILIO","BA",4,0,1,0,0
2002,291040,"ENCRUZILHADA","BA",1,0,0,0,0
2002,291050,"ENTRE RIOS","BA",17,0,1,4,0
2002,291060,"ESPLANADA","BA",20,1,2,3,0
2002,291070,"EUCLIDES DA CUNHA","BA",5,2,0,0,0
2002,291072,"EUNAPOLIS","BA",67,11,0,1,0
2002,291077,"FEIRA DA MATA","BA",1,0,0,0,0
2002,291080,"FEIRA DE SANTANA","BA",334,71,129,9,0
2002,291085,"FILADELFIA","BA",0,0,0,0,0
2002,291090,"FIRMINO ALVES","BA",0,0,0,0,0
2002,291100,"FLORESTA AZUL","BA",2,0,0,0,0
2002,291110,"FORMOSA DO RIO PRETO","BA",2,0,0,0,0
2002,291120,"GANDU","BA",6,0,2,0,0
2002,291160,"GOVERNADOR MANGABEIRA","BA",0,1,0,0,0
2002,291170,"GUANAMBI","BA",17,8,2,2,0
2002,291180,"GUARATINGA","BA",1,2,0,0,0
2002,291190,"IACU","BA",2,0,0,0,0
2002,291200,"IBIASSUCE","BA",1,1,0,0,0
2002,291210,"IBICARAI","BA",4,1,1,0,0
2002,291220,"IBICOARA","BA",4,2,1,0,0
2002,291230,"IBICUI","BA",2,0,0,0,0
2002,291250,"IBIPITANGA","BA",0,0,0,0,0
2002,291260,"IBIQUERA","BA",1,1,0,0,0
2002,291270,"IBIRAPITANGA","BA",2,0,1,1,0
2002,291280,"IBIRAPUA","BA",2,0,0,0,0
2002,291290,"IBIRATAIA","BA",2,2,0,0,0
2002,291320,"IBOTIRAMA","BA",2,0,0,0,0
2002,291330,"ICHU","BA",0,0,0,0,0
2002,291340,"IGAPORA","BA",1,0,0,1,0
2002,291345,"IGRAPIUNA","BA",3,1,0,0,0
2002,291350,"IGUAI","BA",1,0,0,0,0
2002,291360,"ILHEUS","BA",97,22,24,0,0
2002,291370,"INHAMBUPE","BA",21,1,4,0,0
2002,291380,"IPECAETA","BA",1,0,0,0,0
2002,291390,"IPIAU","BA",13,9,2,0,0
2002,291400,"IPIRA","BA",4,1,0,0,0
2002,291430,"IRAMAIA","BA",1,0,0,0,0
2002,291440,"IRAQUARA","BA",0,0,0,0,0
2002,291450,"IRARA","BA",3,1,2,0,0
2002,291460,"IRECE","BA",8,7,0,1,0
2002,291465,"ITABELA","BA",5,2,0,0,0
2002,291470,"ITABERABA","BA",8,3,1,0,0
2002,291480,"ITABUNA","BA",102,30,79,1,0
2002,291490,"ITACARE","BA",1,0,0,0,0
2002,291500,"ITAETE","BA",0,0,0,0,0
2002,291510,"ITAGI","BA",1,0,0,0,0
2002,291520,"ITAGIBA","BA",2,1,0,0,0
2002,291530,"ITAGIMIRIM","BA",3,1,0,0,0
2002,291540,"ITAJU DO COLONIA","BA",1,0,0,0,0
2002,291550,"ITAJUIPE","BA",4,1,5,1,0
2002,291560,"ITAMARAJU","BA",50,4,1,0,0
2002,291570,"ITAMARI","BA",5,1,0,0,0
2002,291580,"ITAMBE","BA",2,0,1,0,0
2002,291590,"ITANAGRA","BA",2,0,0,0,0
2002,291600,"ITANHEM","BA",3,1,0,0,0
2002,291610,"ITAPARICA","BA",2,0,0,0,0
2002,291620,"ITAPE","BA",1,1,0,0,0
2002,291630,"ITAPEBI","BA",121,4,0,3,0
2002,291640,"ITAPETINGA","BA",111,9,6,0,0
2002,291660,"ITAPITANGA","BA",0,0,0,0,0
2002,291670,"ITAQUARA","BA",1,0,0,0,0
2002,291680,"ITARANTIM","BA",3,0,0,0,0
2002,291685,"ITATIM","BA",0,1,0,0,0
2002,291690,"ITIRUCU","BA",0,0,0,0,0
2002,291700,"ITIUBA","BA",0,0,0,0,0
2002,291710,"ITORORO","BA",4,0,2,0,0
2002,291720,"ITUACU","BA",9,0,0,0,0
2002,291730,"ITUBERA","BA",4,1,0,0,0
2002,291735,"JABORANDI","BA",0,0,0,0,0
2002,291750,"JACOBINA","BA",13,5,5,1,0
2002,291760,"JAGUAQUARA","BA",6,2,0,0,0
2002,291770,"JAGUARARI","BA",25,1,7,0,0
2002,291780,"JAGUARIPE","BA",1,0,0,0,0
2002,291790,"JANDAIRA","BA",4,0,0,0,0
2002,291800,"JEQUIE","BA",58,25,19,3,0
2002,291810,"JEREMOABO","BA",0,0,0,0,0
2002,291830,"JITAUNA","BA",1,0,0,0,0
2002,291835,"JOAO DOURADO","BA",0,0,0,0,0
2002,291840,"JUAZEIRO","BA",210,28,4,3,0
2002,291845,"JUCURUCU","BA",3,0,0,0,0
2002,291855,"JUSSARI","BA",1,0,0,0,0
2002,291880,"LAJE","BA",2,2,0,0,0
2002,291900,"LAJEDINHO","BA",0,0,0,0,0
2002,291905,"LAJEDO DO TABOCAL","BA",1,0,0,0,0
2002,291915,"LAPAO","BA",0,0,0,0,0
2002,291920,"LAURO DE FREITAS","BA",137,28,57,3,0
2002,291940,"LICINIO DE ALMEIDA","BA",0,0,0,0,0
2002,291950,"LIVRAMENTO DE NOSSA SENHORA","BA",4,6,0,0,0
2002,291955,"LUIS EDUARDO MAGALHAES","BA",48,7,6,4,0
2002,291960,"MACAJUBA","BA",4,0,1,0,0
2002,291970,"MACARANI","BA",2,1,0,0,0
2002,291980,"MACAUBAS","BA",3,0,0,0,0
2002,291992,"MADRE DE DEUS","BA",55,1,3,0,0
2002,291995,"MAETINGA","BA",0,0,0,0,0
2002,292000,"MAIQUINIQUE","BA",2,0,0,0,0
2002,292010,"MAIRI","BA",1,0,0,0,0
2002,292020,"MALHADA","BA",1,1,0,0,0
2002,292030,"MALHADA DE PEDRAS","BA",0,0,0,0,0
2002,292040,"MANOEL VITORINO","BA",0,0,0,0,0
2002,292050,"MARACAS","BA",7,1,0,0,0
2002,292060,"MARAGOGIPE","BA",2,0,1,0,0
2002,292070,"MARAU","BA",2,1,0,1,0
2002,292090,"MASCOTE","BA",1,0,0,0,0
2002,292100,"MATA DE SAO JOAO","BA",46,13,5,1,0
2002,292105,"MATINA","BA",1,0,0,0,0
2002,292110,"MEDEIROS NETO","BA",21,3,0,0,0
2002,292120,"MIGUEL CALMON","BA",1,0,3,0,0
2002,292130,"MILAGRES","BA",0,1,0,0,0
2002,292140,"MIRANGABA","BA",1,0,0,1,0
2002,292145,"MIRANTE","BA",1,0,0,0,0
2002,292150,"MONTE SANTO","BA",0,0,0,0,0
2002,292170,"MORRO DO CHAPEU","BA",0,0,2,0,0
2002,292190,"MUCUGE","BA",0,0,0,0,0
2002,292200,"MUCURI","BA",204,14,1,0,0
2002,292210,"MUNDO NOVO","BA",0,0,0,0,0
2002,292220,"MUNIZ FERREIRA","BA",1,1,0,0,0
2002,292225,"MUQUEM DE SAO FRANCISCO","BA",1,0,0,0,0
2002,292230,"MURITIBA","BA",3,0,0,0,0
2002,292240,"MUTUIPE","BA",1,0,0,0,0
2002,292250,"NAZARE","BA",11,0,1,0,0
2002,292260,"NILO PECANHA","BA",0,0,0,0,0
2002,292265,"NORDESTINA","BA",0,1,0,0,0
2002,292270,"NOVA CANAA","BA",0,0,0,0,0
2002,292273,"NOVA FATIMA","BA",0,2,0,0,0
2002,292275,"NOVA IBIA","BA",0,0,0,0,0
2002,292285,"NOVA REDENCAO","BA",0,0,0,0,0
2002,292300,"NOVA VICOSA","BA",177,3,1,0,0
2002,292310,"OLINDINA","BA",1,1,0,0,0
2002,292330,"OURICANGAS","BA",3,0,0,0,0
2002,292335,"OUROLANDIA","BA",0,1,1,0,0
2002,292340,"PALMAS DE MONTE ALTO","BA",0,0,0,0,0
2002,292350,"PALMEIRAS","BA",1,0,0,0,0
2002,292360,"PARAMIRIM","BA",2,0,1,0,0
2002,292390,"PAU BRASIL","BA",3,0,0,0,0
2002,292400,"PAULO AFONSO","BA",32,6,1,2,0
2002,292410,"PEDRAO","BA",1,0,0,0,0
2002,292420,"PEDRO ALEXANDRE","BA",1,0,0,0,0
2002,292440,"PILAO ARCADO","BA",0,0,0,0,0
2002,292460,"PINDOBACU","BA",0,0,0,0,0
2002,292467,"PIRAI DO NORTE","BA",1,0,0,0,0
2002,292470,"PIRIPA","BA",0,0,1,0,0
2002,292480,"PIRITIBA","BA",1,0,0,0,0
2002,292500,"PLANALTO","BA",1,3,0,0,0
2002,292510,"POCOES","BA",8,2,0,0,0
2002,292520,"POJUCA","BA",52,4,2,1,0
2002,292525,"PONTO NOVO","BA",0,1,0,0,0
2002,292530,"PORTO SEGURO","BA",50,21,1,4,0
2002,292540,"POTIRAGUA","BA",2,1,0,0,0
2002,292550,"PRADO","BA",32,2,0,5,0
2002,292570,"PRESIDENTE JANIO QUADROS","BA",0,1,0,0,0
2002,292575,"PRESIDENTE TANCREDO NEVES","BA",1,1,0,0,0
2002,292580,"QUEIMADAS","BA",0,0,0,0,0
2002,292590,"QUIJINGUE","BA",0,0,0,0,0
2002,292593,"QUIXABEIRA","BA",0,0,0,0,0
2002,292595,"RAFAEL JAMBEIRO","BA",0,0,0,0,0
2002,292600,"REMANSO","BA",0,1,0,1,0
2002,292610,"RETIROLANDIA","BA",1,0,1,0,0
2002,292620,"RIACHAO DAS NEVES","BA",0,0,0,0,0
2002,292630,"RIACHAO DO JACUIPE","BA",3,2,0,1,0
2002,292640,"RIACHO DE SANTANA","BA",1,0,0,1,0
2002,292660,"RIBEIRA DO POMBAL","BA",5,2,0,0,0
2002,292665,"RIBEIRAO DO LARGO","BA",0,0,0,0,0
2002,292670,"RIO DE CONTAS","BA",0,0,1,0,0
2002,292680,"RIO DO ANTONIO","BA",1,0,0,0,0
2002,292700,"RIO REAL","BA",2,0,0,0,0
2002,292710,"RODELAS","BA",1,1,0,0,0
2002,292720,"RUY BARBOSA","BA",6,0,0,0,0
2002,292730,"SALINAS DA MARGARIDA","BA",7,0,0,0,0
2002,292740,"SALVADOR","BA",3454,584,708,38,0
2002,292750,"SANTA BARBARA","BA",1,1,0,1,0
2002,292760,"SANTA BRIGIDA","BA",0,0,1,0,0
2002,292770,"SANTA CRUZ CABRALIA","BA",5,0,0,1,0
2002,292780,"SANTA CRUZ DA VITORIA","BA",0,0,0,0,0
2002,292790,"SANTA INES","BA",0,0,1,0,0
2002,292800,"SANTALUZ","BA",3,0,1,0,0
2002,292805,"SANTA LUZIA","BA",2,0,0,0,0
2002,292810,"SANTA MARIA DA VITORIA","BA",4,0,1,0,0
2002,292820,"SANTANA","BA",1,0,1,0,0
2002,292830,"SANTANOPOLIS","BA",0,0,0,0,0
2002,292840,"SANTA RITA DE CASSIA","BA",0,0,0,0,0
2002,292850,"SANTA TERESINHA","BA",0,0,0,0,0
2002,292860,"SANTO AMARO","BA",10,5,1,1,0
2002,292870,"SANTO ANTONIO DE JESUS","BA",33,7,10,1,0
2002,292880,"SANTO ESTEVAO","BA",10,0,2,0,0
2002,292890,"SAO DESIDERIO","BA",23,2,0,0,0
2002,292895,"SAO DOMINGOS","BA",2,0,0,0,0
2002,292900,"SAO FELIX","BA",0,1,0,0,0
2002,292905,"SAO FELIX DO CORIBE","BA",0,0,0,0,0
2002,292920,"SAO FRANCISCO DO CONDE","BA",143,3,10,0,0
2002,292930,"SAO GONCALO DOS CAMPOS","BA",11,0,4,0,0
2002,292935,"SAO JOSE DA VITORIA","BA",0,0,0,0,0
2002,292940,"SAO MIGUEL DAS MATAS","BA",1,0,0,0,0
2002,292950,"SAO SEBASTIAO DO PASSE","BA",8,4,0,0,0
2002,292960,"SAPEACU","BA",3,0,0,0,0
2002,292970,"SATIRO DIAS","BA",0,0,0,0,0
2002,292975,"SAUBARA","BA",2,0,0,0,0
2002,292980,"SAUDE","BA",0,0,0,0,0
2002,292990,"SEABRA","BA",3,1,0,0,0
2002,293000,"SEBASTIAO LARANJEIRAS","BA",0,0,0,0,0
2002,293010,"SENHOR DO BONFIM","BA",13,1,0,1,0
2002,293015,"SERRA DO RAMALHO","BA",2,0,0,0,0
2002,293020,"SENTO SE","BA",8,2,0,0,0
2002,293030,"SERRA DOURADA","BA",1,0,0,0,0
2002,293040,"SERRA PRETA","BA",1,0,1,0,0
2002,293050,"SERRINHA","BA",16,0,1,0,0
2002,293060,"SERROLANDIA","BA",0,0,0,0,0
2002,293070,"SIMOES FILHO","BA",442,23,44,3,0
2002,293075,"SITIO DO MATO","BA",1,1,0,1,0
2002,293076,"SITIO DO QUINTO","BA",1,0,0,0,0
2002,293077,"SOBRADINHO","BA",3,2,1,2,0
2002,293090,"TABOCAS DO BREJO VELHO","BA",1,1,1,0,0
2002,293100,"TANHACU","BA",3,1,0,0,0
2002,293105,"TANQUE NOVO","BA",7,0,0,0,0
2002,293120,"TAPEROA","BA",1,1,0,0,0
2002,293130,"TAPIRAMUTA","BA",1,0,0,0,0
2002,293135,"TEIXEIRA DE FREITAS","BA",126,20,1,7,0
2002,293140,"TEODORO SAMPAIO","BA",1,0,0,0,0
2002,293150,"TEOFILANDIA","BA",49,1,0,0,0
2002,293160,"TEOLANDIA","BA",1,0,1,0,0
2002,293170,"TERRA NOVA","BA",0,1,0,0,0
2002,293180,"TREMEDAL","BA",2,0,0,0,0
2002,293190,"TUCANO","BA",3,0,0,1,0
2002,293200,"UAUA","BA",5,1,0,0,0
2002,293210,"UBAIRA","BA",0,0,0,0,0
2002,293220,"UBAITABA","BA",1,0,0,0,0
2002,293230,"UBATA","BA",2,3,0,1,0
2002,293240,"UIBAI","BA",0,1,0,0,0
2002,293250,"UNA","BA",7,0,0,0,0
2002,293260,"URANDI","BA",2,0,0,0,0
2002,293270,"URUCUCA","BA",9,0,1,0,0
2002,293290,"VALENCA","BA",100,6,0,0,0
2002,293300,"VALENTE","BA",22,0,0,0,0
2002,293305,"VARZEA DA ROCA","BA",0,0,0,0,0
2002,293310,"VARZEA DO POCO","BA",0,0,0,0,0
2002,293315,"VARZEA NOVA","BA",0,0,0,0,0
2002,293317,"VARZEDO","BA",1,0,0,0,0
2002,293320,"VERA CRUZ","BA",5,0,1,0,0
2002,293325,"VEREDA","BA",1,0,0,0,0
2002,293330,"VITORIA DA CONQUISTA","BA",91,24,25,3,0
2002,293340,"WAGNER","BA",0,0,0,0,0
2002,293350,"WENCESLAU GUIMARAES","BA",1,0,0,0,0
2002,293360,"XIQUE-XIQUE","BA",5,0,0,0,0
2002,310000,"IGNORADO MINAS GERAIS","MG",134,18,2,21,0
2002,310010,"ABADIA DOS DOURADOS","MG",14,1,0,0,0
2002,310020,"ABAETE","MG",22,1,0,1,0
2002,310030,"ABRE CAMPO","MG",3,1,0,0,0
2002,310040,"ACAIACA","MG",3,0,0,0,0
2002,310050,"ACUCENA","MG",3,1,0,0,0
2002,310060,"AGUA BOA","MG",4,0,0,0,0
2002,310070,"AGUA COMPRIDA","MG",1,0,0,0,0
2002,310080,"AGUANIL","MG",1,0,0,0,0
2002,310090,"AGUAS FORMOSAS","MG",2,0,0,0,0
2002,310100,"AGUAS VERMELHAS","MG",1,0,0,0,0
2002,310110,"AIMORES","MG",167,5,0,1,0
2002,310120,"AIURUOCA","MG",2,0,0,0,0
2002,310130,"ALAGOA","MG",0,0,0,0,0
2002,310140,"ALBERTINA","MG",1,0,0,0,0
2002,310150,"ALEM PARAIBA","MG",57,5,4,0,0
2002,310160,"ALFENAS","MG",405,13,2,3,0
2002,310163,"ALFREDO VASCONCELOS","MG",10,0,0,0,0
2002,310170,"ALMENARA","MG",20,4,1,0,0
2002,310180,"ALPERCATA","MG",1,0,0,0,0
2002,310190,"ALPINOPOLIS","MG",12,3,1,0,0
2002,310200,"ALTEROSA","MG",8,0,0,0,0
2002,310205,"ALTO CAPARAO","MG",5,1,0,0,0
2002,310210,"ALTO RIO DOCE","MG",1,0,0,0,0
2002,310220,"ALVARENGA","MG",0,0,0,0,0
2002,310230,"ALVINOPOLIS","MG",6,0,0,0,0
2002,310240,"ALVORADA DE MINAS","MG",0,0,0,0,0
2002,310250,"AMPARO DO SERRA","MG",2,0,0,0,0
2002,310260,"ANDRADAS","MG",59,8,3,0,0
2002,310270,"CACHOEIRA DE PAJEU","MG",2,1,0,0,0
2002,310280,"ANDRELANDIA","MG",11,3,0,0,0
2002,310285,"ANGELANDIA","MG",1,0,0,0,0
2002,310290,"ANTONIO CARLOS","MG",1,0,0,0,0
2002,310300,"ANTONIO DIAS","MG",26,0,3,0,0
2002,310320,"ARACAI","MG",5,0,0,0,0
2002,310330,"ARACITABA","MG",1,0,0,0,0
2002,310340,"ARACUAI","MG",6,0,0,0,0
2002,310350,"ARAGUARI","MG",323,67,20,3,0
2002,310360,"ARANTINA","MG",8,0,0,1,0
2002,310370,"ARAPONGA","MG",0,0,0,0,0
2002,310375,"ARAPORA","MG",158,0,6,0,0
2002,310390,"ARAUJOS","MG",7,1,0,0,0
2002,310400,"ARAXA","MG",331,19,10,0,0
2002,310410,"ARCEBURGO","MG",220,2,1,0,0
2002,310420,"ARCOS","MG",66,5,5,0,0
2002,310430,"AREADO","MG",92,0,0,0,0
2002,310440,"ARGIRITA","MG",1,0,0,0,0
2002,310445,"ARICANDUVA","MG",1,0,0,0,0
2002,310450,"ARINOS","MG",1,2,0,0,0
2002,310460,"ASTOLFO DUTRA","MG",17,1,4,0,0
2002,310470,"ATALEIA","MG",2,0,0,0,0
2002,310480,"AUGUSTO DE LIMA","MG",15,2,0,0,0
2002,310490,"BAEPENDI","MG",8,3,0,0,0
2002,310500,"BALDIM","MG",2,0,0,0,0
2002,310510,"BAMBUI","MG",21,1,1,1,0
2002,310530,"BANDEIRA DO SUL","MG",1,0,0,0,0
2002,310540,"BARAO DE COCAIS","MG",17,0,1,1,0
2002,310550,"BARAO DE MONTE ALTO","MG",6,0,0,0,0
2002,310560,"BARBACENA","MG",205,23,3,5,0
2002,310570,"BARRA LONGA","MG",0,0,0,0,0
2002,310590,"BARROSO","MG",29,7,0,0,0
2002,310600,"BELA VISTA DE MINAS","MG",7,0,0,0,0
2002,310610,"BELMIRO BRAGA","MG",4,1,0,0,0
2002,310620,"BELO HORIZONTE","MG",5995,1241,403,41,0
2002,310630,"BELO ORIENTE","MG",45,4,1,1,0
2002,310640,"BELO VALE","MG",7,1,0,0,0
2002,310650,"BERILO","MG",15,1,0,0,0
2002,310660,"BERTOPOLIS","MG",1,0,0,0,0
2002,310665,"BERIZAL","MG",0,0,0,0,0
2002,310670,"BETIM","MG",2032,93,123,11,0
2002,310680,"BIAS FORTES","MG",1,0,1,0,0
2002,310690,"BICAS","MG",10,3,1,0,0
2002,310700,"BIQUINHAS","MG",1,0,0,0,0
2002,310710,"BOA ESPERANCA","MG",45,3,1,0,0
2002,310720,"BOCAINA DE MINAS","MG",1,0,0,1,0
2002,310730,"BOCAIUVA","MG",152,8,0,2,0
2002,310740,"BOM DESPACHO","MG",116,10,0,4,0
2002,310750,"BOM JARDIM DE MINAS","MG",1,1,0,0,0
2002,310760,"BOM JESUS DA PENHA","MG",1,0,0,0,0
2002,310770,"BOM JESUS DO AMPARO","MG",3,0,0,1,0
2002,310780,"BOM JESUS DO GALHO","MG",4,1,0,0,0
2002,310790,"BOM REPOUSO","MG",1,0,0,0,0
2002,310800,"BOM SUCESSO","MG",19,1,0,0,0
2002,310810,"BONFIM","MG",2,0,0,0,0
2002,310820,"BONFINOPOLIS DE MINAS","MG",6,0,0,1,0
2002,310830,"BORDA DA MATA","MG",5,0,1,0,0
2002,310840,"BOTELHOS","MG",15,0,0,0,0
2002,310850,"BOTUMIRIM","MG",0,0,0,0,0
2002,310855,"BRASILANDIA DE MINAS","MG",7,0,0,0,0
2002,310860,"BRASILIA DE MINAS","MG",3,2,0,0,0
2002,310870,"BRAS PIRES","MG",1,0,0,0,0
2002,310880,"BRAUNAS","MG",0,0,0,0,0
2002,310890,"BRASOPOLIS","MG",2,1,0,0,0
2002,310900,"BRUMADINHO","MG",33,0,0,0,0
2002,310910,"BUENO BRANDAO","MG",0,0,0,0,0
2002,310920,"BUENOPOLIS","MG",2,1,0,0,0
2002,310925,"BUGRE","MG",1,0,0,0,0
2002,310930,"BURITIS","MG",13,0,0,0,0
2002,310940,"BURITIZEIRO","MG",39,2,0,1,0
2002,310945,"CABECEIRA GRANDE","MG",4,4,0,0,0
2002,310950,"CABO VERDE","MG",20,1,0,0,0
2002,310960,"CACHOEIRA DA PRATA","MG",11,1,1,0,0
2002,310970,"CACHOEIRA DE MINAS","MG",3,0,0,0,0
2002,310980,"CACHOEIRA DOURADA","MG",1,0,2,0,0
2002,310990,"CAETANOPOLIS","MG",18,0,0,0,0
2002,311000,"CAETE","MG",31,6,2,0,0
2002,311010,"CAIANA","MG",11,1,0,0,0
2002,311020,"CAJURI","MG",0,0,0,0,0
2002,311030,"CALDAS","MG",10,4,0,0,0
2002,311040,"CAMACHO","MG",0,0,0,0,0
2002,311050,"CAMANDUCAIA","MG",23,1,0,1,0
2002,311060,"CAMBUI","MG",62,7,0,1,0
2002,311070,"CAMBUQUIRA","MG",16,1,0,0,0
2002,311080,"CAMPANARIO","MG",1,0,0,0,0
2002,311090,"CAMPANHA","MG",17,1,0,1,0
2002,311100,"CAMPESTRE","MG",19,1,0,0,0
2002,311110,"CAMPINA VERDE","MG",37,0,0,0,0
2002,311120,"CAMPO BELO","MG",31,3,3,0,0
2002,311130,"CAMPO DO MEIO","MG",4,2,0,0,0
2002,311140,"CAMPO FLORIDO","MG",27,1,0,0,0
2002,311150,"CAMPOS ALTOS","MG",12,0,0,0,0
2002,311160,"CAMPOS GERAIS","MG",12,2,0,0,0
2002,311170,"CANAA","MG",1,0,0,0,0
2002,311180,"CANAPOLIS","MG",13,2,0,1,0
2002,311190,"CANA VERDE","MG",2,0,0,0,0
2002,311200,"CANDEIAS","MG",10,0,0,0,0
2002,311205,"CANTAGALO","MG",1,0,0,0,0
2002,311210,"CAPARAO","MG",19,0,0,0,0
2002,311230,"CAPELINHA","MG",21,4,0,0,0
2002,311240,"CAPETINGA","MG",3,0,0,0,0
2002,311250,"CAPIM BRANCO","MG",4,1,1,0,0
2002,311260,"CAPINOPOLIS","MG",23,3,0,1,0
2002,311270,"CAPITAO ENEAS","MG",18,2,0,0,0
2002,311280,"CAPITOLIO","MG",4,1,0,0,0
2002,311290,"CAPUTIRA","MG",0,0,0,0,0
2002,311300,"CARAI","MG",2,0,0,0,0
2002,311310,"CARANAIBA","MG",1,0,0,0,0
2002,311320,"CARANDAI","MG",16,1,0,1,0
2002,311330,"CARANGOLA","MG",62,3,0,0,0
2002,311340,"CARATINGA","MG",79,10,2,0,0
2002,311350,"CARBONITA","MG",17,0,0,0,0
2002,311360,"CAREACU","MG",7,0,0,0,0
2002,311370,"CARLOS CHAGAS","MG",24,3,0,1,0
2002,311390,"CARMO DA CACHOEIRA","MG",10,1,1,0,0
2002,311400,"CARMO DA MATA","MG",36,0,0,0,0
2002,311410,"CARMO DE MINAS","MG",6,1,0,0,0
2002,311420,"CARMO DO CAJURU","MG",34,0,0,0,0
2002,311430,"CARMO DO PARANAIBA","MG",27,3,1,1,0
2002,311440,"CARMO DO RIO CLARO","MG",25,1,0,1,0
2002,311450,"CARMOPOLIS DE MINAS","MG",10,1,0,0,0
2002,311455,"CARNEIRINHO","MG",7,1,0,0,0
2002,311460,"CARRANCAS","MG",0,0,0,0,0
2002,311470,"CARVALHOPOLIS","MG",1,0,0,0,0
2002,311480,"CARVALHOS","MG",1,0,0,0,0
2002,311500,"CASCALHO RICO","MG",0,0,0,0,0
2002,311510,"CASSIA","MG",15,1,0,2,0
2002,311530,"CATAGUASES","MG",288,43,11,4,0
2002,311535,"CATAS ALTAS","MG",3,0,0,0,0
2002,311540,"CATAS ALTAS DA NORUEGA","MG",1,0,0,0,0
2002,311550,"CAXAMBU","MG",28,5,0,0,0
2002,311560,"CEDRO DO ABAETE","MG",1,0,0,0,0
2002,311570,"CENTRAL DE MINAS","MG",2,0,0,2,0
2002,311580,"CENTRALINA","MG",7,0,0,0,0
2002,311590,"CHACARA","MG",1,1,0,0,0
2002,311610,"CHAPADA DO NORTE","MG",1,0,0,0,0
2002,311615,"CHAPADA GAUCHA","MG",0,0,0,0,0
2002,311630,"CIPOTANEA","MG",2,0,0,0,0
2002,311640,"CLARAVAL","MG",18,0,0,0,0
2002,311650,"CLARO DOS POCOES","MG",0,2,0,0,0
2002,311660,"CLAUDIO","MG",42,0,0,0,0
2002,311670,"COIMBRA","MG",1,1,1,0,0
2002,311690,"COMENDADOR GOMES","MG",8,0,0,0,0
2002,311700,"COMERCINHO","MG",1,0,0,0,0
2002,311710,"CONCEICAO DA APARECIDA","MG",4,0,0,0,0
2002,311720,"CONCEICAO DAS PEDRAS","MG",0,0,0,0,0
2002,311730,"CONCEICAO DAS ALAGOAS","MG",23,0,1,1,0
2002,311740,"CONCEICAO DE IPANEMA","MG",0,0,0,0,0
2002,311750,"CONCEICAO DO MATO DENTRO","MG",4,0,0,0,0
2002,311760,"CONCEICAO DO PARA","MG",31,1,0,0,0
2002,311770,"CONCEICAO DO RIO VERDE","MG",17,0,0,0,0
2002,311780,"CONCEICAO DOS OUROS","MG",6,1,0,0,0
2002,311787,"CONFINS","MG",7,1,1,0,0
2002,311790,"CONGONHAL","MG",4,0,0,0,0
2002,311800,"CONGONHAS","MG",98,10,10,2,0
2002,311820,"CONQUISTA","MG",4,0,1,0,0
2002,311830,"CONSELHEIRO LAFAIETE","MG",93,16,4,2,0
