"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto"	,"Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2002,120030,"FEIJO","AC",0,0,0,0,0
2002,120032,"JORDAO","AC",0,0,0,0,0
2002,120033,"MANCIO LIMA","AC",1,0,0,0,0
2002,120038,"PLACIDO DE CASTRO","AC",4,0,0,0,0
2002,120040,"RIO BRANCO","AC",203,51,6,2,0
2002,120042,"RODRIGUES ALVES","AC",1,0,0,0,0
2002,120045,"SENADOR GUIOMARD","AC",11,1,0,0,0
2002,120050,"SENA MADUREIRA","AC",2,0,0,0,0
2002,120060,"TARAUACA","AC",0,0,0,0,0
2002,120070,"XAPURI","AC",1,0,0,0,0
2002,120080,"PORTO ACRE","AC",2,1,0,1,0
2002,130000,"IGNORADO AMAZONAS","AM",5,1,0,3,0
2002,130002,"ALVARAES","AM",1,0,0,0,0
2002,130008,"ANAMA","AM",0,0,0,0,0
2002,130030,"AUTAZES","AM",0,0,0,0,0
2002,130040,"BARCELOS","AM",0,0,0,0,0
2002,130060,"BENJAMIN CONSTANT","AM",0,0,1,0,0
2002,130063,"BERURI","AM",0,0,0,0,0
2002,130070,"BOCA DO ACRE","AM",1,0,0,0,0
2002,130080,"BORBA","AM",1,0,0,0,0
2002,130090,"CANUTAMA","AM",1,0,0,0,0
2002,130100,"CARAUARI","AM",1,0,0,0,0
2002,130110,"CAREIRO","AM",2,0,0,1,0
2002,130115,"CAREIRO DA VARZEA","AM",0,0,0,0,0
2002,130120,"COARI","AM",11,0,0,0,0
2002,130140,"EIRUNEPE","AM",0,0,1,0,0
2002,130160,"FONTE BOA","AM",1,0,0,0,0
2002,130170,"HUMAITA","AM",4,0,0,1,0
2002,130180,"IPIXUNA","AM",0,0,1,0,0
2002,130185,"IRANDUBA","AM",4,1,1,0,0
2002,130190,"ITACOATIARA","AM",107,10,1,0,0
2002,130200,"ITAPIRANGA","AM",0,0,1,0,0
2002,130210,"JAPURA","AM",0,0,0,0,0
2002,130230,"JUTAI","AM",0,0,1,0,0
2002,130250,"MANACAPURU","AM",2,0,1,1,0
2002,130260,"MANAUS","AM",2249,310,301,29,0
2002,130270,"MANICORE","AM",2,0,0,0,0
2002,130290,"MAUES","AM",3,0,0,0,0
2002,130310,"NOVA OLINDA DO NORTE","AM",1,0,1,0,0
2002,130320,"NOVO AIRAO","AM",0,0,2,0,0
2002,130330,"NOVO ARIPUANA","AM",0,0,1,0,0
2002,130340,"PARINTINS","AM",1,0,0,0,0
2002,130350,"PAUINI","AM",1,0,0,0,0
2002,130353,"PRESIDENTE FIGUEIREDO","AM",42,0,3,0,0
2002,130356,"RIO PRETO DA EVA","AM",1,0,0,0,0
2002,130360,"SANTA ISABEL DO RIO NEGRO","AM",0,0,1,0,0
2002,130380,"SAO GABRIEL DA CACHOEIRA","AM",0,0,0,0,0
2002,130390,"SAO PAULO DE OLIVENCA","AM",0,0,0,0,0
2002,130395,"SAO SEBASTIAO DO UATUMA","AM",0,0,1,0,0
2002,130400,"SILVES","AM",0,0,1,0,0
2002,130420,"TEFE","AM",1,2,0,1,0
2002,130423,"TONANTINS","AM",1,0,0,0,0
2002,130440,"URUCURITUBA","AM",0,0,0,0,0
2002,140000,"IGNORADO RORAIMA","RR",2,0,1,0,0
2002,140002,"AMAJARI","RR",0,0,0,0,0
2002,140005,"ALTO ALEGRE","RR",0,0,0,0,0
2002,140010,"BOA VISTA","RR",58,27,3,7,0
2002,140017,"CANTA","RR",1,0,0,0,0
2002,140020,"CARACARAI","RR",6,0,0,0,0
2002,140023,"CAROEBE","RR",1,0,0,0,0
2002,140028,"IRACEMA","RR",0,1,0,0,0
2002,140030,"MUCAJAI","RR",5,0,0,0,0
2002,140045,"PACARAIMA","RR",1,1,0,0,0
2002,140047,"RORAINOPOLIS","RR",0,2,0,0,0
2002,140050,"SAO JOAO DA BALIZA","RR",1,0,0,0,0
2002,140060,"SAO LUIZ","RR",1,0,0,0,0
2002,150000,"IGNORADO PARA","PA",64,3,7,6,0
2002,150010,"ABAETETUBA","PA",14,3,0,0,0
2002,150013,"ABEL FIGUEIREDO","PA",1,0,0,0,0
2002,150020,"ACARA","PA",5,1,0,0,0
2002,150030,"AFUA","PA",4,0,0,0,0
2002,150034,"AGUA AZUL DO NORTE","PA",4,0,0,0,0
2002,150040,"ALENQUER","PA",0,0,0,0,0
2002,150050,"ALMEIRIM","PA",105,5,85,0,0
2002,150060,"ALTAMIRA","PA",25,4,3,2,0
2002,150070,"ANAJAS","PA",1,0,0,0,0
2002,150080,"ANANINDEUA","PA",316,47,42,7,0
2002,150085,"ANAPU","PA",3,1,0,1,0
2002,150090,"AUGUSTO CORREA","PA",2,0,0,1,0
2002,150100,"AVEIRO","PA",0,0,0,0,0
2002,150110,"BAGRE","PA",0,0,0,0,0
2002,150120,"BAIAO","PA",2,0,0,0,0
2002,150125,"BANNACH","PA",1,0,0,1,0
2002,150130,"BARCARENA","PA",192,4,4,3,0
2002,150140,"BELEM","PA",2082,356,268,28,0
2002,150145,"BELTERRA","PA",1,0,0,0,0
2002,150150,"BENEVIDES","PA",16,2,0,1,0
2002,150157,"BOM JESUS DO TOCANTINS","PA",4,0,0,0,0
2002,150170,"BRAGANCA","PA",8,0,0,0,0
2002,150172,"BRASIL NOVO","PA",1,0,0,0,0
2002,150175,"BREJO GRANDE DO ARAGUAIA","PA",0,0,0,0,0
2002,150178,"BREU BRANCO","PA",14,3,0,3,0
2002,150180,"BREVES","PA",49,4,0,0,0
2002,150190,"BUJARU","PA",1,0,1,0,0
2002,150200,"CACHOEIRA DO ARARI","PA",0,0,0,0,0
2002,150210,"CAMETA","PA",2,0,0,0,0
2002,150215,"CANAA DOS CARAJAS","PA",11,2,0,0,0
2002,150220,"CAPANEMA","PA",24,7,1,0,0
2002,150230,"CAPITAO POCO","PA",8,5,0,0,0
2002,150240,"CASTANHAL","PA",143,20,3,1,0
2002,150250,"CHAVES","PA",0,0,0,0,0
2002,150270,"CONCEICAO DO ARAGUAIA","PA",22,2,0,0,0
2002,150275,"CONCORDIA DO PARA","PA",1,0,0,0,0
2002,150276,"CUMARU DO NORTE","PA",4,3,1,0,0
2002,150277,"CURIONOPOLIS","PA",4,1,1,0,0
2002,150293,"DOM ELISEU","PA",22,2,0,1,0
2002,150295,"ELDORADO DOS CARAJAS","PA",2,0,1,0,0
2002,150304,"FLORESTA DO ARAGUAIA","PA",2,0,0,0,0
2002,150307,"GARRAFAO DO NORTE","PA",1,1,0,0,0
2002,150309,"GOIANESIA DO PARA","PA",14,0,0,1,0
2002,150320,"IGARAPE-ACU","PA",1,0,0,0,0
2002,150330,"IGARAPE-MIRI","PA",0,1,0,0,0
2002,150340,"INHANGAPI","PA",6,0,0,0,0
2002,150345,"IPIXUNA DO PARA","PA",15,0,0,0,0
2002,150350,"IRITUIA","PA",2,0,0,0,0
2002,150360,"ITAITUBA","PA",27,1,0,2,0
2002,150370,"ITUPIRANGA","PA",11,1,0,0,0
2002,150375,"JACAREACANGA","PA",0,0,0,0,0
2002,150380,"JACUNDA","PA",27,4,0,3,0
2002,150390,"JURUTI","PA",2,0,0,0,0
2002,150400,"LIMOEIRO DO AJURU","PA",1,0,0,0,0
2002,150405,"MAE DO RIO","PA",3,1,0,0,0
2002,150420,"MARABA","PA",78,30,1,2,0
2002,150430,"MARACANA","PA",0,1,0,0,0
2002,150440,"MARAPANIM","PA",2,0,0,0,0
2002,150442,"MARITUBA","PA",45,6,8,0,0
2002,150445,"MEDICILANDIA","PA",4,1,0,0,0
2002,150460,"MOCAJUBA","PA",0,4,0,0,0
2002,150470,"MOJU","PA",37,1,0,0,0
2002,150480,"MONTE ALEGRE","PA",0,0,1,0,0
2002,150490,"MUANA","PA",0,0,0,0,0
2002,150495,"NOVA ESPERANCA DO PIRIA","PA",2,0,0,0,0
2002,150497,"NOVA IPIXUNA","PA",2,0,0,1,0
2002,150500,"NOVA TIMBOTEUA","PA",0,1,0,0,0
2002,150503,"NOVO PROGRESSO","PA",24,1,0,0,0
2002,150506,"NOVO REPARTIMENTO","PA",4,0,0,0,0
2002,150510,"OBIDOS","PA",7,0,0,0,0
2002,150530,"ORIXIMINA","PA",394,8,1,2,0
2002,150540,"OUREM","PA",3,1,0,0,0
2002,150543,"OURILANDIA DO NORTE","PA",0,0,0,0,0
2002,150548,"PACAJA","PA",7,1,0,0,0
2002,150549,"PALESTINA DO PARA","PA",0,0,0,0,0
2002,150550,"PARAGOMINAS","PA",132,3,0,6,0
2002,150553,"PARAUAPEBAS","PA",373,56,6,6,0
2002,150555,"PAU D ARCO","PA",2,0,0,0,0
2002,150563,"PICARRA","PA",3,0,0,0,0
2002,150565,"PLACAS","PA",3,0,0,0,0
2002,150570,"PONTA DE PEDRAS","PA",2,0,0,0,0
2002,150580,"PORTEL","PA",21,4,0,0,0
2002,150590,"PORTO DE MOZ","PA",0,0,0,0,0
2002,150600,"PRAINHA","PA",6,1,0,0,0
2002,150613,"REDENCAO","PA",20,7,1,2,0
2002,150616,"RIO MARIA","PA",6,1,2,0,0
2002,150618,"RONDON DO PARA","PA",105,8,2,0,0
2002,150619,"RUROPOLIS","PA",0,0,0,0,0
2002,150620,"SALINOPOLIS","PA",3,0,0,0,0
2002,150630,"SALVATERRA","PA",2,0,0,0,0
2002,150635,"SANTA BARBARA DO PARA","PA",13,4,0,0,0
2002,150640,"SANTA CRUZ DO ARARI","PA",0,1,0,0,0
2002,150650,"SANTA ISABEL DO PARA","PA",29,6,1,0,0
2002,150655,"SANTA LUZIA DO PARA","PA",1,0,0,0,0
2002,150658,"SANTA MARIA DAS BARREIRAS","PA",9,0,0,0,0
2002,150660,"SANTA MARIA DO PARA","PA",0,0,0,0,0
2002,150670,"SANTANA DO ARAGUAIA","PA",26,2,4,0,0
2002,150680,"SANTAREM","PA",126,15,1,3,0
2002,150700,"SANTO ANTONIO DO TAUA","PA",3,0,0,0,0
2002,150710,"SAO CAETANO DE ODIVELAS","PA",2,0,0,0,0
2002,150720,"SAO DOMINGOS DO CAPIM","PA",3,0,0,0,0
2002,150730,"SAO FELIX DO XINGU","PA",5,0,0,1,0
2002,150740,"SAO FRANCISCO DO PARA","PA",2,0,1,0,0
2002,150745,"SAO GERALDO DO ARAGUAIA","PA",2,0,1,0,0
2002,150747,"SAO JOAO DE PIRABAS","PA",1,0,0,0,0
2002,150750,"SAO JOAO DO ARAGUAIA","PA",0,0,0,0,0
2002,150760,"SAO MIGUEL DO GUAMA","PA",23,0,0,1,0
2002,150770,"SAO SEBASTIAO DA BOA VISTA","PA",4,0,0,0,0
2002,150775,"SAPUCAIA","PA",20,0,0,0,0
2002,150780,"SENADOR JOSE PORFIRIO","PA",2,0,0,0,0
2002,150790,"SOURE","PA",4,1,0,0,0
2002,150795,"TAILANDIA","PA",100,7,2,1,0
2002,150796,"TERRA ALTA","PA",0,0,0,0,0
2002,150797,"TERRA SANTA","PA",0,0,0,0,0
2002,150800,"TOME-ACU","PA",16,3,0,1,0
2002,150803,"TRACUATEUA","PA",0,0,0,0,0
2002,150805,"TRAIRAO","PA",2,0,0,0,0
2002,150808,"TUCUMA","PA",3,1,0,1,0
2002,150810,"TUCURUI","PA",210,10,4,4,0
2002,150812,"ULIANOPOLIS","PA",36,0,2,2,0
2002,150815,"URUARA","PA",14,3,0,1,0
2002,150820,"VIGIA","PA",10,2,1,0,0
2002,150830,"VISEU","PA",4,0,0,0,0
2002,150835,"VITORIA DO XINGU","PA",1,1,0,0,0
2002,150840,"XINGUARA","PA",61,4,1,0,0
2002,160000,"IGNORADO AMAPA","AP",9,0,1,0,0
2002,160005,"SERRA DO NAVIO","AP",0,0,0,0,0
2002,160010,"AMAPA","AP",5,0,0,0,0
2002,160015,"PEDRA BRANCA DO AMAPARI","AP",1,0,0,0,0
2002,160023,"FERREIRA GOMES","AP",0,0,0,0,0
2002,160027,"LARANJAL DO JARI","AP",2,0,0,1,0
2002,160030,"MACAPA","AP",155,53,8,1,0
2002,160040,"MAZAGAO","AP",2,0,0,0,0
2002,160050,"OIAPOQUE","AP",1,0,0,0,0
2002,160053,"PORTO GRANDE","AP",7,0,0,0,0
2002,160060,"SANTANA","AP",35,4,1,1,0
2002,160070,"TARTARUGALZINHO","AP",0,0,0,0,0
2002,160080,"VITORIA DO JARI","AP",8,0,1,0,0
2002,170000,"IGNORADO TOCANTINS","TO",12,2,0,2,0
2002,170035,"ALIANCA DO TOCANTINS","TO",0,0,1,0,0
2002,170040,"ALMAS","TO",1,0,0,0,0
2002,170070,"ALVORADA","TO",2,0,0,0,0
2002,170100,"ANANAS","TO",2,0,1,0,0
2002,170130,"ARAGOMINAS","TO",2,1,0,0,0
2002,170190,"ARAGUACEMA","TO",0,0,0,0,0
2002,170200,"ARAGUACU","TO",5,1,0,0,0
2002,170210,"ARAGUAINA","TO",110,22,0,1,0
2002,170215,"ARAGUANA","TO",0,0,0,0,0
2002,170220,"ARAGUATINS","TO",3,0,0,0,0
2002,170230,"ARAPOEMA","TO",0,0,0,0,0
2002,170240,"ARRAIAS","TO",2,0,0,0,0
2002,170255,"AUGUSTINOPOLIS","TO",1,0,0,0,0
2002,170290,"AXIXA DO TOCANTINS","TO",1,2,0,0,0
2002,170305,"BANDEIRANTES DO TOCANTINS","TO",4,0,0,1,0
2002,170307,"BARRA DO OURO","TO",1,0,0,0,0
2002,170310,"BARROLANDIA","TO",0,0,0,0,0
2002,170320,"BERNARDO SAYAO","TO",2,0,0,0,0
2002,170330,"BOM JESUS DO TOCANTINS","TO",0,0,0,0,0
2002,170370,"BREJINHO DE NAZARE","TO",0,0,0,0,0
2002,170380,"BURITI DO TOCANTINS","TO",1,0,0,0,0
2002,170384,"CAMPOS LINDOS","TO",0,0,0,0,0
2002,170386,"CARIRI DO TOCANTINS","TO",4,0,0,0,0
2002,170388,"CARMOLANDIA","TO",2,0,1,0,0
2002,170389,"CARRASCO BONITO","TO",1,0,0,0,0
2002,170550,"COLINAS DO TOCANTINS","TO",9,0,0,2,0
2002,170555,"COMBINADO","TO",0,0,0,0,0
2002,170560,"CONCEICAO DO TOCANTINS","TO",2,0,0,0,0
2002,170600,"COUTO DE MAGALHAES","TO",0,0,0,0,0
2002,170610,"CRISTALANDIA","TO",2,0,0,0,0
2002,170625,"CRIXAS DO TOCANTINS","TO",1,0,0,0,0
2002,170650,"DARCINOPOLIS","TO",0,0,0,0,0
2002,170700,"DIANOPOLIS","TO",8,0,0,0,0
2002,170710,"DIVINOPOLIS DO TOCANTINS","TO",2,0,0,0,0
2002,170720,"DOIS IRMAOS DO TOCANTINS","TO",0,1,0,0,0
2002,170730,"DUERE","TO",1,0,0,0,0
2002,170755,"FATIMA","TO",0,0,0,0,0
2002,170765,"FIGUEIROPOLIS","TO",1,1,0,0,0
2002,170770,"FILADELFIA","TO",0,0,0,0,0
2002,170820,"FORMOSO DO ARAGUAIA","TO",25,1,0,0,0
2002,170900,"GOIATINS","TO",1,0,0,0,0
2002,170930,"GUARAI","TO",2,0,1,1,0
2002,170950,"GURUPI","TO",108,15,3,3,0
2002,171050,"ITACAJA","TO",0,0,0,0,0
2002,171070,"ITAGUATINS","TO",0,0,0,0,0
2002,171110,"ITAPORA DO TOCANTINS","TO",2,0,0,0,0
2002,171150,"JAU DO TOCANTINS","TO",0,0,0,0,0
2002,171180,"JUARINA","TO",0,0,0,0,0
2002,171190,"LAGOA DA CONFUSAO","TO",3,0,0,0,0
2002,171200,"LAJEADO","TO",8,0,0,1,0
2002,171245,"LUZINOPOLIS","TO",1,0,0,0,0
2002,171250,"MARIANOPOLIS DO TOCANTINS","TO",0,0,0,0,0
2002,171320,"MIRACEMA DO TOCANTINS","TO",62,2,0,0,0
2002,171330,"MIRANORTE","TO",6,0,0,0,0
2002,171360,"MONTE DO CARMO","TO",3,0,0,0,0
2002,171370,"MONTE SANTO DO TOCANTINS","TO",0,0,0,0,0
2002,171380,"PALMEIRAS DO TOCANTINS","TO",0,0,0,0,0
2002,171395,"MURICILANDIA","TO",0,0,0,0,0
2002,171420,"NATIVIDADE","TO",1,1,0,0,0
2002,171430,"NAZARE","TO",2,0,0,0,0
2002,171488,"NOVA OLINDA","TO",2,0,0,0,0
2002,171510,"NOVO ACORDO","TO",0,0,0,0,0
2002,171525,"NOVO JARDIM","TO",0,0,0,0,0
2002,171550,"OLIVEIRA DE FATIMA","TO",0,0,0,0,0
2002,171575,"PALMEIROPOLIS","TO",0,0,0,0,0
2002,171610,"PARAISO DO TOCANTINS","TO",22,3,0,0,0
2002,171620,"PARANA","TO",2,0,0,0,0
2002,171630,"PAU D ARCO","TO",0,0,0,0,0
2002,171650,"PEDRO AFONSO","TO",3,0,0,0,0
2002,171660,"PEIXE","TO",23,1,2,0,0
2002,171670,"COLMEIA","TO",0,0,1,0,0
2002,171720,"PIRAQUE","TO",1,0,0,0,0
2002,171750,"PIUM","TO",5,0,0,0,0
2002,171790,"PONTE ALTA DO TOCANTINS","TO",2,0,0,0,0
2002,171800,"PORTO ALEGRE DO TOCANTINS","TO",0,0,0,0,0
2002,171820,"PORTO NACIONAL","TO",8,4,0,0,0
2002,171840,"PRESIDENTE KENNEDY","TO",0,0,0,0,0
2002,171845,"PUGMIL","TO",1,0,0,0,0
2002,171870,"RIO DOS BOIS","TO",0,0,0,0,0
2002,171884,"SANDOLANDIA","TO",1,0,0,0,0
2002,171886,"SANTA FE DO ARAGUAIA","TO",0,1,0,0,0
2002,171889,"SANTA RITA DO TOCANTINS","TO",0,0,0,0,0
2002,172020,"SAO MIGUEL DO TOCANTINS","TO",2,0,0,0,0
2002,172025,"SAO SALVADOR DO TOCANTINS","TO",0,2,0,1,0
2002,172065,"SILVANOPOLIS","TO",1,0,0,0,0
2002,172080,"SITIO NOVO DO TOCANTINS","TO",0,0,0,0,0
2002,172085,"SUCUPIRA","TO",1,0,0,0,0
2002,172090,"TAGUATINGA","TO",5,0,0,0,0
2002,172093,"TAIPAS DO TOCANTINS","TO",0,0,0,0,0
2002,172100,"PALMAS","TO",160,51,2,3,0
2002,172110,"TOCANTINIA","TO",0,0,0,0,0
2002,172120,"TOCANTINOPOLIS","TO",12,0,0,0,0
2002,172125,"TUPIRAMA","TO",1,0,0,0,0
2002,172208,"WANDERLANDIA","TO",0,0,0,0,0
2002,172210,"XAMBIOA","TO",2,0,0,0,0
2002,210000,"IGNORADO MARANHAO","MA",9,0,0,4,0
2002,210005,"ACAILANDIA","MA",179,9,24,2,0
2002,210010,"AFONSO CUNHA","MA",3,0,0,0,0
2002,210020,"ALCANTARA","MA",0,0,0,0,0
2002,210047,"ALTO ALEGRE DO PINDARE","MA",0,0,0,0,0
2002,210050,"ALTO PARNAIBA","MA",2,0,0,0,0
2002,210060,"AMARANTE DO MARANHAO","MA",2,0,0,0,0
2002,210080,"ANAPURUS","MA",0,0,0,0,0
2002,210087,"ARAGUANA","MA",0,0,0,0,0
2002,210095,"ARAME","MA",0,0,0,0,0
2002,210100,"ARARI","MA",0,0,0,0,0
2002,210120,"BACABAL","MA",7,2,2,0,0
2002,210125,"BACABEIRA","MA",2,0,0,0,0
2002,210140,"BALSAS","MA",27,9,2,0,0
2002,210160,"BARRA DO CORDA","MA",12,0,0,0,0
2002,210170,"BARREIRINHAS","MA",1,0,0,0,0
2002,210203,"BOM JESUS DAS SELVAS","MA",4,0,0,0,0
2002,210232,"BURITICUPU","MA",9,1,0,0,0
2002,210235,"BURITIRANA","MA",1,0,0,0,0
2002,210240,"CAJAPIO","MA",0,0,0,0,0
2002,210255,"CAMPESTRE DO MARANHAO","MA",14,0,0,0,0
2002,210260,"CANDIDO MENDES","MA",1,0,0,0,0
2002,210270,"CANTANHEDE","MA",0,0,0,0,0
2002,210280,"CAROLINA","MA",5,1,0,0,0
2002,210290,"CARUTAPERA","MA",6,0,0,0,0
2002,210300,"CAXIAS","MA",13,2,0,1,0
2002,210310,"CEDRAL","MA",0,0,0,0,0
2002,210312,"CENTRAL DO MARANHAO","MA",2,0,0,0,0
2002,210325,"CIDELANDIA","MA",5,0,0,0,0
2002,210330,"CODO","MA",22,1,0,0,0
2002,210340,"COELHO NETO","MA",22,1,1,0,0
2002,210350,"COLINAS","MA",0,1,0,0,0
2002,210360,"COROATA","MA",0,0,0,0,0
2002,210375,"DAVINOPOLIS","MA",1,0,0,0,0
2002,210380,"DOM PEDRO","MA",0,0,0,0,0
2002,210390,"DUQUE BACELAR","MA",1,0,0,0,0
2002,210400,"ESPERANTINOPOLIS","MA",2,0,0,0,0
2002,210405,"ESTREITO","MA",4,2,0,0,0
2002,210410,"FORTALEZA DOS NOGUEIRAS","MA",1,0,0,0,0
2002,210420,"FORTUNA","MA",1,0,0,0,0
2002,210440,"GONCALVES DIAS","MA",0,2,0,0,0
2002,210450,"GOVERNADOR ARCHER","MA",3,0,0,0,0
2002,210455,"GOVERNADOR EDISON LOBAO","MA",1,0,0,0,0
2002,210460,"GOVERNADOR EUGENIO BARROS","MA",0,0,1,0,0
2002,210465,"GOVERNADOR NEWTON BELLO","MA",0,0,0,0,0
2002,210480,"GRAJAU","MA",19,1,0,2,0
2002,210500,"HUMBERTO DE CAMPOS","MA",0,1,0,0,0
2002,210510,"ICATU","MA",0,0,0,0,0
2002,210530,"IMPERATRIZ","MA",77,35,5,3,0
2002,210540,"ITAPECURU MIRIM","MA",0,3,0,0,0
2002,210542,"ITINGA DO MARANHAO","MA",6,1,0,0,0
2002,210550,"JOAO LISBOA","MA",11,3,2,0,0
2002,210560,"JOSELANDIA","MA",0,0,0,0,0
2002,210565,"JUNCO DO MARANHAO","MA",1,0,0,0,0
2002,210570,"LAGO DA PEDRA","MA",1,0,0,0,0
2002,210592,"LAGOA DO MATO","MA",0,0,0,0,0
2002,210596,"LAGOA GRANDE DO MARANHAO","MA",0,1,0,0,0
2002,210598,"LAJEADO NOVO","MA",1,1,0,0,0
2002,210600,"LIMA CAMPOS","MA",1,0,0,0,0
2002,210635,"MARAJA DO SENA","MA",0,0,0,0,0
2002,210637,"MARANHAOZINHO","MA",1,0,0,0,0
2002,210650,"MATINHA","MA",0,0,0,0,0
2002,210667,"MILAGRES DO MARANHAO","MA",0,0,0,0,0
2002,210670,"MIRADOR","MA",0,0,0,0,0
2002,210675,"MIRANDA DO NORTE","MA",0,0,0,0,0
2002,210690,"MONCAO","MA",0,1,0,1,0
2002,210700,"MONTES ALTOS","MA",2,0,0,0,0
2002,210750,"PACO DO LUMIAR","MA",3,1,0,0,0
2002,210760,"PALMEIRANDIA","MA",0,0,0,0,0
2002,210770,"PARAIBANO","MA",0,0,0,0,0
2002,210820,"PEDREIRAS","MA",1,3,0,0,0
2002,210845,"PERITORO","MA",0,0,0,0,0
2002,210850,"PINDARE-MIRIM","MA",14,1,1,1,0
2002,210860,"PINHEIRO","MA",3,1,0,0,0
2002,210870,"PIO XII","MA",0,0,0,0,0
2002,210890,"POCAO DE PEDRAS","MA",7,0,0,0,0
2002,210900,"PORTO FRANCO","MA",11,2,0,0,0
2002,210910,"PRESIDENTE DUTRA","MA",7,2,0,0,0
2002,210920,"PRESIDENTE JUSCELINO","MA",0,0,0,0,0
2002,210930,"PRESIDENTE VARGAS","MA",1,0,0,0,0
2002,210945,"RAPOSA","MA",0,0,0,0,0
2002,210950,"RIACHAO","MA",2,0,0,0,0
2002,210955,"RIBAMAR FIQUENE","MA",1,0,0,0,0
2002,210960,"ROSARIO","MA",9,2,0,0,0
2002,210970,"SAMBAIBA","MA",2,0,0,0,0
2002,210975,"SANTA FILOMENA DO MARANHAO","MA",1,0,0,0,0
2002,210990,"SANTA INES","MA",6,1,0,0,0
2002,211000,"SANTA LUZIA","MA",8,1,0,0,0
